Sociedad,Linea Negocio,Orden de Compra,Pais de Origen,Fecha Orden,Sol. Compra,Fecha Solicitud,Codigo Proveedor,Tipo de Compra,Proveedor,CANCELED,U_EXM_CARGADOA,N° Documento,Nombre de cliente,Estado,Número de artículo,LineNum,Part Number,Dscription,Tipo Producto,Fecha Necesaria,UM,Modalidad,Solicitado,Pendiente,Moneda,Precio,Total Moneda,Total Soles,Total dolares,LineId,Max Liena,U_HAK_IMPORT,U_HAK_FEPFAB,1° Reprogramacion,2° Reprogramacion,3° Reprogramacion,4° Reprogramacion,5° Reprogramacion,6° Reprogramacion,7° Reprogramacion,Total,Ultima Fecha,Fecha P Consolidador,Fecha R Consolidador,Cantidad Embarcada,Fecha ETD,Fecha ETA Callao,Fecha ETA Marco,Embarque,Procedencia,REGULARIZACIÓN,CentroCosto,U_EXM_CARGADOA2,FreeTxt,Modalidad Original,Promedio Tiempo Total,Dias adicionales,Th_Art_Prov_Local,Var_Art_Prov_Local,Varm_Art_Prov_Local,Th_Fam_Prov_Local,Var_Fam_Prov_Local,Varm_Fam_Prov_Local,Th_Prov_Local,Var_Prov_Local,Varm_Prov_Local,Th_Fam_Local,Var_Fam_Local,Varm_Fam_Local,Th_Art_Prov_Pa_Imp,Var_Art_Prov_Pa_Imp,Varm_Art_Prov_Pa_Imp,Th_Fam_Prov_Pa_Imp,Var_Fam_Prov_Pa_Imp,Varm_Fam_Prov_Pa_Imp,Th_Prov_Pa_Imp,Var_Prov_Pa_Imp,Varm_Prov_Pa_Imp,Th_Fam_Pa_Imp,Var_Fam_Pa_Imp,Varm_Fam_Pa_Imp,Facturacion Aproximada,ETA Marco,ETA Marco Moderado,ETA Marco Maximo,Rango,Cat ETA
MP,HIDRAULI. COMPONENTE,265705509,US,2026-06-19,,2026-06-18,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,,ST,,,,A18110000286,0,113-1057-006***,MOTOR CHAR-LYNN 23.9 CU.IN./REV.,Accesorios,2026-12-28,PIEZA,MARITIMO,5,5,USD,863.4472,4317.236,14626.81,4317.24,1.0,1,,2026-10-02,,,,,,,,0,2026-10-02,,,5,,,,,, ,9131,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,18,89,45,184,184,92,57,210,105,49,129,65,40,146,73,2026-10-09 00:00:00.000000000,2026-11-18,2026-12-10 12:00:00,2026-12-10 12:00:00,[2026-11-18 00:00:00-2026-12-10 12:00:00],Cat A
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A22120000093,101,24212-24-24Z,"ESPIGA R2/R12 RECTA HEMBRA ORS 1.1/2"" A MANGUERA 1.1/2""",Espiga,2026-01-13,PIEZA,LOCAL,13,4,USD,4.6062,59.8806,201.5,59.88,1.0,1,,,,,,,,,,0,,,,13,,,,,, ,9111,,,LOCAL,0,0.0,6,2,1,5,19,10,5,10,5,11,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-09 00:00:00,2026-07-10 00:00:00,[2026-07-08 00:00:00-2026-07-10 00:00:00],Cat N
MP,MANGUERA Y CONEXION,265700243,PE,2026-01-12,,2026-01-12,P20511843783,Local,COMERCIAL CISGE S.A.C.,,ST,,,,A18110006269,2,15611SWY-F08-08SZ,"CONEXION R1/R2 RECTA MACHO NTP GIRATORIO 1/2"" A MANGUERA DE 1/2""",Espiga,2026-01-13,PIEZA,LOCAL,84,79,USD,1.911,160.524,540.15,160.52,1.0,1,,,,,,,,,,0,,,,84,,,,,, ,9111,,,LOCAL,0,0.0,4,10,5,5,19,10,5,10,5,11,30,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-11 00:00:00,2026-07-16 00:00:00,[2026-07-06 00:00:00-2026-07-16 00:00:00],Cat N
MP,SIST DE LUBRICACION,265701439,PE,2026-02-19,,2026-02-19,P20100082633,Local,SKF DEL PERU S.A.,,ST,,,,A18130007289,3,LL/85781,INYECTOR DE REEMPLAZO SERIE SL-V XL,Repuestos,2026-04-20,PIEZA,LOCAL,20,20,USD,165.52,3310.4,11099.77,3310.4,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9110,,,LOCAL,0,0.0,59,109,55,94,159,80,98,173,87,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-08-30,2026-10-24 00:00:00,2026-12-17 00:00:00,[2026-08-30 00:00:00-2026-12-17 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,246806776,PE,2024-09-27,249306358.0,2024-09-26,P20521093880,Local,IMPORTADORA DE REPUESTOS PAREJA S.A.C,,OF,247701261.0,PESQUERA DIAMANTE S.A.,Cerrado,A18130007510,0,ANTISEIZE,ANTISEIZE,,2024-10-01,PIEZA,LOCAL,1,1,USD,52,52,194.32,52,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,246806776,PE,2024-09-27,249306358.0,2024-09-26,P20521093880,Local,IMPORTADORA DE REPUESTOS PAREJA S.A.C,,OF,247701262.0,PESQUERA DIAMANTE S.A.,Cerrado,A18130007510,1,ANTISEIZE,ANTISEIZE,,2024-10-01,PIEZA,LOCAL,1,1,USD,52,52,194.32,52,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256803938,PE,2025-05-12,259303677.0,2025-05-12,P20459647792,Local,J & S COATING PERU S.A.C.,,OF,257700304.0,REPRESENTACIONES Y DESARROLLOS TECNICOS SPA,Cerrado,A18110011087,1,UNIFAST 102(BL),PINTURA UNIFAST 102 COLOR BLANCO CON CATALIZADOR,Ferreteria,2025-05-16,KIT,LOCAL,20,20,USD,24.74,494.8,1803.55,494.8,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9132,,,LOCAL,0,0.0,6,5,3,6,4,2,6,4,2,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-11 00:00:00,2026-07-13 00:00:00,[2026-07-08 00:00:00-2026-07-13 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,256803938,PE,2025-05-12,259303677.0,2025-05-12,P20459647792,Local,J & S COATING PERU S.A.C.,,OF,257700495.0,SOCIEDAD MINERA CERRO VERDE S.A.A.,Cerrado,A18110011143,2,UNISOL,DISOLVENTE UNISOL,Accesorios,2025-05-16,GALÓN,LOCAL,20,20,USD,14.74,294.8,1074.55,294.8,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9132,,,LOCAL,0,0.0,6,5,3,6,4,2,6,4,2,18,89,45,0,0,0,0,0,0,0,0,0,60,18,9,,2026-07-08,2026-07-11 00:00:00,2026-07-13 00:00:00,[2026-07-08 00:00:00-2026-07-13 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,256803938,PE,2025-05-12,259303677.0,2025-05-12,P20459647792,Local,J & S COATING PERU S.A.C.,,OF,257700495.0,SOCIEDAD MINERA CERRO VERDE S.A.A.,Cerrado,A18130004279,3,THINNER ACRILIC,THINNER ACRILICO,Ferreteria,2025-05-16,GALÓN,LOCAL,30,30,USD,10.26,307.8,1121.93,307.8,1.0,1,,,,,,,,,,0,,,,30,,,,,, ,9132,,,LOCAL,0,0.0,6,5,3,6,4,2,6,4,2,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-11 00:00:00,2026-07-13 00:00:00,[2026-07-08 00:00:00-2026-07-13 00:00:00],Cat N
SUF,FRIO,256800053,PE,2025-02-19,,2025-02-19,P20505203071,Local,JORLE S.A.C.,,ST,,,,A18110008065,0,41-5784********,SENSOR TEMP ASSY,REPUESTO,2025-02-21,PIEZA,LOCAL,5,5,USD,28,140,517.3,140,1.0,1,,,,,,,,,,0,,,,5,,,,,,NO,9103,,,LOCAL,0,0.0,4,1,1,7,17,9,7,17,9,5,29,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-07 00:00:00,2026-07-07 00:00:00,[2026-07-06 00:00:00-2026-07-07 00:00:00],Cat N
SUF,FRIO,256800155,PE,2025-05-08,,2025-05-08,P20601450969,Local,MULTISERVICIOS INDUSTRIALES OS10 E.I.R.L.,,OF,257900334.0,,Cerrado,A25030000028,0,,"""FUSIBLE UÃ‘A 50 AMP ITALIANO MAX (GRANDE) MX50AROJO ITALIANO MX50A""",FERRETERIAS,2025-05-15,CAJA,LOCAL,2,2,SOL,7.8,15.6,15.6,0,1.0,1,,,,,,,,,,0,,,,2,,,,,,NO,9503,,,LOCAL,0,0.0,3,1,1,6,10,5,6,10,5,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-05,2026-07-06 00:00:00,2026-07-06 00:00:00,[2026-07-05 00:00:00-2026-07-06 00:00:00],Cat N
SUF,FRIO,256800155,PE,2025-05-08,,2025-05-08,P20601450969,Local,MULTISERVICIOS INDUSTRIALES OS10 E.I.R.L.,,OF,257900334.0,,Cerrado,A25030000020,1,,PORTA FUSIBLE MAX GRANDE C2FH0001,FERRETERIAS,2025-05-15,CAJA,LOCAL,2,2,SOL,35.6,71.2,71.2,0,1.0,1,,,,,,,,,,0,,,,2,,,,,,NO,9503,,,LOCAL,0,0.0,4,4,2,6,10,5,6,10,5,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-08 00:00:00,2026-07-10 00:00:00,[2026-07-06 00:00:00-2026-07-10 00:00:00],Cat N
SUF,FRIO,256800155,PE,2025-05-08,,2025-05-08,P20601450969,Local,MULTISERVICIOS INDUSTRIALES OS10 E.I.R.L.,,OF,257900334.0,,Cerrado,A25030000012,2,,CINTILLO NYLON 300MM X 4.8MM NEGRO PQTX100,FERRETERIAS,2025-05-15,CAJA,LOCAL,1,1,SOL,9.92,9.92,9.92,0,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,6,10,5,6,10,5,6,10,5,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-13 00:00:00,2026-07-18 00:00:00,[2026-07-08 00:00:00-2026-07-18 00:00:00],Cat N
SUF,HERRAMIENTAS,256800190,PE,2025-06-04,,2025-06-04,P20601450969,Local,MULTISERVICIOS INDUSTRIALES OS10 E.I.R.L.,,OF,257900399.0,MITSUI AUTOMOTRIZ S A,Cerrado,A18110009362,0,TRAPO,TRAPO INDUSTRIAL,REPUESTO,2025-06-04,KILO,LOCAL,5,5,USD,3.7,18.5,67.12,18.5,1.0,1,,,,,,,,,,0,,,,5,,,,,,NO,9503,,,LOCAL,0,0.0,6,9,5,6,9,5,6,10,5,5,29,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-13 00:00:00,2026-07-17 00:00:00,[2026-07-08 00:00:00-2026-07-17 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008203,8,11-727 T/8,GUANTE HYFLEX 11-727 TALLA 8 DE PROTECCION CONTRA CORTES C/ HILO INTERCEPT,CONSUMIBLES,2025-08-01,UNIDAD,LOCAL,15,15,SOL,22.8557,342.8355,342.84,0,1.0,1,,,,,,,,,,0,,,,15,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,28,45,23,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008204,7,11-727 T/7,GUANTE HYFLEX 11-727 TALLA 7 DE PROTECCION CONTRA CORTES C/ HILO INTERCEPT,CONSUMIBLES,2025-08-01,UNIDAD,LOCAL,15,15,SOL,24.0814,361.221,361.22,0,1.0,1,,,,,,,,,,0,,,,15,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,28,45,23,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008125,6,92-500 T/M,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA M MARCA ANSELL,,2025-08-01,UNIDAD,LOCAL,20,20,SOL,43.9501,879.002,879,0,1.0,1,,,,,,,,,,0,,,,20,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A25070000005,5,10124238,"BARBIQUEJO 4PTS POLIESTER, P/CASCO VGARD MSA",CONSUMIBLES,2025-08-01,UNIDAD,LOCAL,20,20,SOL,75.5608,1511.216,1511.22,0,1.0,1,,,,,,,,,,0,,,,20,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,28,45,23,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008089,4,CSA Z94 1 05 TIPO 1,CASCO AZUL CON RACHET DE 04 PUNTAS CON DOBLE CINTA DE AMORTIGUACION CSA Z94-1-05 TIPO 1 MARCA,CONSUMIBLES,2025-08-01,UNIDAD,LOCAL,5,5,SOL,39.243,196.215,196.22,0,1.0,1,,,,,,,,,,0,,,,5,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,28,45,23,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008029,3,T250 T/42,BOTIN DIELECTRICO TECSEG 250 TALLA 42 C/PUNTERA COMPOSITE PANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-08-01,UNIDAD,LOCAL,1,1,SOL,199.7479,199.7479,199.75,0,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008031,2,T250 T/40,BOTIN DIELECTRICO TECSEG 250 TALLA 40 C/PUNTERA COMPOSITE PANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-08-01,UNIDAD,LOCAL,3,3,SOL,199.2741,597.8223,597.82,0,1.0,1,,,,,,,,,,0,,,,3,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008173,0,2770CLEX,LENTES ALTIMETER LUNA CLARA  ANTIEMPAÑAMIENTO EXTREMO MARCA MSA,CONSUMIBLES,2025-08-01,UNIDAD,LOCAL,20,20,SOL,34.3093,686.186,686.19,0,1.0,1,,,,,,,,,,0,,,,20,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,28,45,23,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,UNIFORMES Y EQ. SEGU,256800260,PE,2025-07-24,,2025-07-24,P20100006538,Local,MARCO PERUANA S A,,ST,,,,A18130008030,1,T250 T/41,BOTIN DIELECTRICO TECSEG 250 TALLA 41 C/PUNTERA COMPOSITE PANTILLA DE KEVLAR RESISTENCIA 15KV,,2025-08-01,UNIDAD,LOCAL,2,2,SOL,203.1881,406.3762,406.38,0,1.0,1,,,,,,,,,,0,,,,2,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,256800314,PE,2025-09-12,,2025-09-12,P20507943340,Local,A.B.IMPORTACIONES INDUSTRIALES SOCIEDAD ANONIMA CERRADA,,ST,,,,A18110007837,0,R404-A,GAS REFRIGERANTE R404-A ECOLOG,REPUESTO,2025-09-23,KILO,LOCAL,20,20,USD,68.4068,1368.136,4767.97,1368.14,1.0,1,,,,,,,,,,0,,,,20,,,,,,NO,9103,,,LOCAL,0,0.0,0,0,0,0,0,0,15,5,3,5,29,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,256800152,HO,2025-05-06,,2025-05-06,PE0000000180,Impo,"Carrier Transicold de México, S. de R.L. C.V.",,ST,,,,A25040000014,10,40-69076-00,CONECTOR EN T 5/8,REPUESTO,2025-08-11,UNIDAD,MARITIMO,10,10,USD,11.62,116.2,425.52,116.2,1.0,1,,2025-12-15,,,,,,,,0,,,,10,,,,,,NO,9103,,,MARITIMO,67,30.0,0,0,0,0,0,0,0,0,0,5,29,15,0,0,0,122,130,65,122,130,65,122,130,65,2026-07-02 00:00:00.000000000,2026-09-07,2026-10-07 00:00:00,2026-10-07 00:00:00,[2026-09-07 00:00:00-2026-10-07 00:00:00],Cat D
SUF,FRIO,256800152,HO,2025-05-06,,2025-05-06,PE0000000180,Impo,"Carrier Transicold de México, S. de R.L. C.V.",,ST,,,,A25040000011,7,40-69077-01,ADAPTADOR PARA MANIFOLD 5/8,REPUESTO,2025-08-11,UNIDAD,MARITIMO,10,10,USD,10.74,107.4,393.3,107.4,1.0,1,,2025-12-15,,,,,,,,0,,,,10,,,,,,NO,9103,,,MARITIMO,67,30.0,0,0,0,0,0,0,0,0,0,5,29,15,0,0,0,122,130,65,122,130,65,122,130,65,2026-07-02 00:00:00.000000000,2026-09-07,2026-10-07 00:00:00,2026-10-07 00:00:00,[2026-09-07 00:00:00-2026-10-07 00:00:00],Cat D
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25090000011,9,,SOLDADURA DE PLATA 15% HARRIS,FERRETERIAS,2026-05-27,UNIDAD,LOCAL,3,3,USD,8.2143,24.6429,84.27,24.64,1.0,1,,,,,,,,,,0,,,,3,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,HERRAMIENTAS,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A18110009362,10,TRAPO,TRAPO INDUSTRIAL,REPUESTO,2026-05-27,KILO,LOCAL,2,2,USD,1.1012,2.2024,7.52,2.2,1.0,1,,,,,,,,,,0,,,,2,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,5,29,15,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25090000021,11,,"MANOMETRO DE ALTA PRESION P/R134-R404-R22 - MRH MARCA ""MASTERCOOL""",FERRETERIAS,2026-05-27,UNIDAD,LOCAL,1,1,USD,11.4881,11.4881,39.3,11.49,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25090000038,12,,VALVULA DE SERVICIO 1/4,FERRETERIAS,2026-05-27,UNIDAD,LOCAL,1,1,USD,1.0119,1.0119,3.45,1.01,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25030000011,0,,SIKAFLEX 227 BLANCO X 300ML,FERRETERIAS,2026-05-27,CAJA,LOCAL,1,1,USD,9.5238,9.5238,32.56,9.52,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25090000001,8,,"VALVULAL DE EXPANSIÓN TE2 - 40 A +10 C ABOCARDAR 3/8 X 1/2"" 068Z3403 - DANFOSS",FERRETERIAS,2026-05-27,UNIDAD,LOCAL,1,1,USD,59.1964,59.1964,202.46,59.2,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A26010000004,7,1101-020019,ARANDELA 40.4MM X 10.1MM X 2MM INOX 304,FERRETERIAS,2026-05-27,UNIDAD,LOCAL,4,4,USD,0.56,2.24,7.66,2.24,1.0,1,,,,,,,,,,0,,,,4,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A26010000003,6,0901-010037,ARANDELA 50.8MM X 10.1MM X 2MM INOX 304,FERRETERIAS,2026-05-27,UNIDAD,LOCAL,4,4,USD,0.66,2.64,9.03,2.64,1.0,1,,,,,,,,,,0,,,,4,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25030000012,2,,CINTILLO NYLON 300MM X 4.8MM NEGRO PQTX100,FERRETERIAS,2026-05-27,CAJA,LOCAL,1,1,USD,2.9524,2.9524,10.09,2.95,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
SUF,FRIO,264300250,PE,2026-05-27,,2026-05-27,P20601249473,Local,REPRESENTACIONES Y MULTISERVICIOS GENERALES NANDY E.I.R.L. - REPMULTIGE NANDY E.I.R.L.,,OF,266100441.0,,Abierto,A25090000031,5,,"DISCO DE CORTE 4.1/2"" X 3/64"" X 7/8 - DEWALT",FERRETERIAS,2026-05-27,UNIDAD,LOCAL,1,1,USD,1.0119,1.0119,3.45,1.01,1.0,1,,,,,,,,,,0,,,,1,,,,,,NO,9503,,,LOCAL,0,0.0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
