Sociedad,Número de documento,Cancelado,Status de documento,Fecha de contabilización,Fecha de documento,Nº de Factura,Código de cliente/proveedor,Nombre de cliente/proveedor,Linea de Negocio,Número de artículo,Codigo_GET,UM,Dscription,Moneda,TC,Price,OpenSumSys,Monto Pendiente,Cargado A:,Indicador,PO,BaseLine,TargetType,Cantidad Devuelta,Estado Devolución,U_EXM_CARGADOA2,FreeTxt,Fecha ETA Marco,N° Reclamo,Modalidad Final,Modalidad Original,Pais Origen Final,Promedio Tiempo Total,Dias adicionales,Restante,ETA Marco,ETA Marco Maximo,Rango ETA,Cat ETA,% Avance
MP,265122779,N,O,2026-05-22,2026-05-20,3837028.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A19030000079,EC600-16,MT,"MANGUERA HIDRAULICA SAE100R15 DIAM. INT.1"" 420BAR/6100PSI X-FLEX",USD,3.431,29.53,1350.11,1350.11,ST,DI,265703727,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,45.72,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265122780,N,O,2026-05-22,2026-05-20,3837030.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A23020000100,WA5652700,PZ,"ACOPLE HEMBRA RAPIDO HID. 10000PSI 3/8"" A MACHO NPT 3/8""",USD,3.431,18.36,642.6,642.6,ST,DI,265703740,9,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,35.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265122780,N,O,2026-05-22,2026-05-20,3837030.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A23020000101,WA5651400,PZ,"ACOPLE MACHO RAPIDO HID. 10000PSI 1/4"" A HEMBRA NPT 1/4""",USD,3.431,12.18,121.8,121.8,ST,DI,265703740,10,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,10.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265122780,N,O,2026-05-22,2026-05-20,3837030.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A23020000102,WA5652400,PZ,"ACOPLE MACHO RAPIDO HID. 10000PSI 3/8"" A HEMBRA NPT 3/8""",USD,3.431,14.16,708,708,ST,DI,265703740,11,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,50.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265122780,N,O,2026-05-22,2026-05-20,3837030.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A23070000070,FD90-1044-04-04,PZ,"ACOPLE RAPIDO DIAGNOSTICO CUERPO 1/4"" A ORING BOSS 1/4"" 483BAR/7000PSI",USD,3.431,3.62,14.48,14.48,ST,DI,265703740,14,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,4.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265127850,N,O,2026-06-12,2026-06-11,94507910.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A19010000113,4000127,PZ,CYL 25 TON 11-1/8 STROKE W/BELLOWS,USD,3.402,2468.53,2468.53,2468.53,ST,DI,265703759,3,-1,0.0,Sin Devolución,OV,265001404- (1),2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127923,N,O,2026-06-12,2026-06-11,94507911.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18110006451,P55,PZ,"HAND PUMP, 1-SPD, 0.160 CU IN/STROKE",USD,3.402,349.94,699.88,699.88,ST,DI,265703760,13,-1,0.0,Sin Devolución,OV,265001431 // 265001563- (30),2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265122059,N,C,2026-05-18,2026-05-08,1629.0,PE316746274,LUBMANN GMBH,SIST DE LUBRICACION,A25120000019,9900102,UN,"Férula para manguera – SH-M7x0,75-L28-SS",EUR,4.163,2.17,3915.22,62.64352000000000000000000000000001,OF,91,265703883,1,20,0.0,Sin Devolución,,,,,AEREO,DHL,DE,16.0,3.0,24.0,2026-07-18 00:00:00,2026-07-21 00:00:00,[2026-07-18 00:00:00-2026-07-21 00:00:00],Cat B,0.0
MP,265122059,N,C,2026-05-18,2026-05-08,1629.0,PE316746274,LUBMANN GMBH,SIST DE LUBRICACION,A25120000020,9900092,UN,"Espiga para manguera – SRS-0-D6-M7x0,75-L30-SS-Y",EUR,4.163,2.6,3127.36,9.38208,OF,91,265703883,2,20,0.0,Sin Devolución,,,,,AEREO,DHL,DE,16.0,3.0,3.0,2026-07-18 00:00:00,2026-07-21 00:00:00,[2026-07-18 00:00:00-2026-07-21 00:00:00],Cat B,0.0
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A19090000097,9930016,UN,ACOPLE HIDRAULICO VULKAN  A-DTMC-450,USD,3.424,5100,5100,5100,OF,DI,265703935,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,1.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A20020000058,9.376.269,PZ,FUSIBLE PLUG M18X1.5mm / 140Â°C,USD,3.424,20,60,60,OF,DI,265703935,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,3.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002835,9730008,PZ,ACOPLE FLEXIBLE VULKAN GE-168,USD,3.424,75.73,227.19,227.19,ST,DI,265704131,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,3.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002858,2N01280000*****,PZ,ELEMENTO ELASTICO DE GOMA FLEXOMAX 128,USD,3.424,4.69,56.28,56.28,ST,DI,265704131,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,12.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265128641,N,O,2026-06-17,2026-06-12,3860534.0,PE0000000005,INDUSTRIAL GLOBAL SALES,FILTRACION,A23100000031,SF-6702-MG,UN,"ELEMENTO DE FILTRO SPIN-ON,1UM, STAUFF SF-6702-MG",USD,3.394,120.5625,241.13,241.13,OV,DI,265704313,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265126029,N,O,2026-05-31,2026-05-29,1111.0,PEPB63111439,OBERICA DE MANGUERAS THOR SL,MANGUERA Y CONEXION,A25060000064,CAR15.025.40,MT,"MANGUERA DESCARGA DE ACEITE/COMB.  DIAM. INT.1"" C/ESP ANTIESTATICA  CARBOPOMP 15 BAR/225 PSI",EUR,4.114,6.7,4518.66,4518.66,OF,DI,265704328,1,-1,0.0,Sin Devolución,,,2026-07-23,,MARITIMO,MARITIMO,ES,56.5,30.0,560.0,2026-07-23 00:00:00,2026-07-23 00:00:00,[2026-07-23 00:00:00-2026-07-23 00:00:00],Fecha Comex,0.6283185840707964
MP,265126029,N,O,2026-05-31,2026-05-29,1111.0,PEPB63111439,OBERICA DE MANGUERAS THOR SL,MANGUERA Y CONEXION,A25060000065,CAR15.038.40,MT,"MANGUERA DESCARGA DE ACEITE/COMB.  DIAM. INT.1.1/2"" C/ESP ANTIESTATICA  CARBOPOMP 15 BAR/225 PSI",EUR,4.114,7.99,1924.52,1924.52,OF,DI,265704328,0,-1,0.0,Sin Devolución,,,2026-07-23,,MARITIMO,MARITIMO,ES,56.5,30.0,200.0,2026-07-23 00:00:00,2026-07-23 00:00:00,[2026-07-23 00:00:00-2026-07-23 00:00:00],Fecha Comex,0.6283185840707964
MP,265126029,N,O,2026-05-31,2026-05-29,1111.0,PEPB63111439,OBERICA DE MANGUERAS THOR SL,MANGUERA Y CONEXION,A26050000076,CAR15.019.40,UN,"MANGUERA DESCARGA DE ACEITE/COMB.  DIAM. INT.3/4"" C/ESP ANTIESTATICA  CARBOPOMP 15 BAR/225 PSI",EUR,4.114,5.15,496.19,496.19,OF,DI,265704328,2,-1,0.0,Sin Devolución,,,2026-07-23,,MARITIMO,MARITIMO,ES,56.5,30.0,80.0,2026-07-23 00:00:00,2026-07-23 00:00:00,[2026-07-23 00:00:00-2026-07-23 00:00:00],Fecha Comex,0.6283185840707964
MP,265127249,N,O,2026-06-09,2026-06-05,187557.0,PE0000000024,THERMAL TRANSFER PRODUCTS,FILTRACION,A18110002172,EKM-1018-T*****,PZ,EKM-1018-T HEAT EXCHANGER THERMAL TRANSFER,USD,3.418,778.32,6226.56,6226.56,ST,DI,265704331,0,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,8.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265123346,N,O,2026-05-25,2026-05-25,5558.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002397,DGMFN-3-Y-A2W-B,PZ,FLOW CONTROL A/N 694412  DGMFN-3-Y-A2W-B2W-41,EUR,4.152,67.19,733.93,733.93,ST,DI,265704352,1,-1,0.0,Sin Devolución,,,2026-07-31,,MARITIMO,MARITIMO,IT,52.5,30.0,9.0,2026-07-31 00:00:00,2026-07-31 00:00:00,[2026-07-31 00:00:00-2026-07-31 00:00:00],Fecha Comex,0.44761904761904764
MP,265123346,N,O,2026-05-25,2026-05-25,5558.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002415,DGMPC-3-ABK-BAK,PZ,DOUBLE CHECK VALVE A/N 694400,EUR,4.152,84.6,2053.55,2053.55,ST,DI,265704352,0,-1,0.0,Sin Devolución,,,2026-07-31,,MARITIMO,MARITIMO,IT,52.5,30.0,20.0,2026-07-31 00:00:00,2026-07-31 00:00:00,[2026-07-31 00:00:00-2026-07-31 00:00:00],Fecha Comex,0.44761904761904764
MP,265123346,N,O,2026-05-25,2026-05-25,5558.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18130006711,394974,PZ,SHAFT SEAL 45VQ/46M,EUR,4.152,4.41,26.76,26.76,ST,DI,265704352,2,-1,0.0,Sin Devolución,,,2026-07-31,,MARITIMO,MARITIMO,IT,52.5,30.0,5.0,2026-07-31 00:00:00,2026-07-31 00:00:00,[2026-07-31 00:00:00-2026-07-31 00:00:00],Fecha Comex,0.44761904761904764
MP,265128644,N,O,2026-06-17,2026-06-12,3860537.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110002642,300AA00122A,PZ,COIL 24 VDC SBV11,USD,3.394,10.92,21.84,21.84,OF,DI,265704363,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265129974,N,O,2026-06-24,2026-06-10,3857498.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110000471,101-1027-009***,PZ,"""MOTOR CHAR-LYNN 5.9 CU,IN./REV.""",USD,3.375,162.7,976.2,976.2,ST,DI,265704364,4,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,6.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265129974,N,O,2026-06-24,2026-06-10,3857498.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A19010000273,112-1066-006,PZ,MOTOR CHAR-LYNN 19.0 CU.IN./REV.  STRAIGHT SHAFT,USD,3.375,771.16,2313.48,2313.48,ST,DI,265704364,2,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,3.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265129377,N,O,2026-06-23,2026-06-22,70108605.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A18110007405,301682150004,CL,MOLYLUBE EP HIGH VIS GR 680-2,USD,3.386,2221.45,35543.2,35543.2,ST,DI,265704381,0,-1,0.0,Sin Devolución,,,2026-07-18,,MARITIMO,MARITIMO,US,39.5,22.5,16.0,2026-07-18 00:00:00,2026-07-18 00:00:00,[2026-07-18 00:00:00-2026-07-18 00:00:00],Fecha Comex,0.5949367088607594
MP,265127334,N,O,2026-06-09,2026-05-31,602748.0,PE0000000191,COMPAÑÍA GENERAL DE LUBRICANTES SA - COGELSA,LUBRICACION INDUSTRI,A21110000111,1073705,CL,FARMOL NL (ISO 22),USD,3.417,442,8840,8840,OV,DI,265704405,0,-1,0.0,Sin Devolución,,,2026-07-30,,MARITIMO,MARITIMO,ES,56.5,30.0,20.0,2026-07-30 00:00:00,2026-07-30 00:00:00,[2026-07-30 00:00:00-2026-07-30 00:00:00],Fecha Comex,0.504424778761062
MP,265126804,N,O,2026-06-04,2026-05-31,602747.0,PE0000000191,COMPAÑÍA GENERAL DE LUBRICANTES SA - COGELSA,LUBRICACION INDUSTRI,A20090000198,1033550,BL,STANDARD VAREN EP 220,USD,3.417,58.2,2793.6,2793.6,ST,DI,265704470,0,-1,0.0,Sin Devolución,,,2026-07-30,,MARITIMO,MARITIMO,ES,56.5,30.0,48.0,2026-07-30 00:00:00,2026-07-30 00:00:00,[2026-07-30 00:00:00-2026-07-30 00:00:00],Fecha Comex,0.504424778761062
MP,265127780,N,O,2026-06-11,2026-06-04,47166.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A19010000408,N100HP,PZ,HIGH PRESSURE CRANKCASE NOZZLE WITH PLUG,USD,3.422,222.42,444.84,444.84,OV,DI,265704633,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265129342,N,O,2026-06-22,2026-06-18,47269.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A19010000408,N100HP,PZ,HIGH PRESSURE CRANKCASE NOZZLE WITH PLUG,USD,3.384,222.42,2224.2,2224.2,OV,DI,265704633,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,10.0,2026-07-10 00:00:00,2026-07-13 00:00:00,[2026-07-10 00:00:00-2026-07-13 00:00:00],Cat A,0.5789473684210527
MP,265127778,N,O,2026-06-11,2026-06-04,47160.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A19010000408,N100HP,PZ,HIGH PRESSURE CRANKCASE NOZZLE WITH PLUG,USD,3.422,222.42,2224.2,2224.2,OV,DI,265704635,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,10.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127851,N,O,2026-06-12,2026-06-11,94507908.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18110006490,RSS502,PZ,CYLINDER 50 TON 2-3/8 STROKE,USD,3.402,926.18,2778.54,2778.54,OV,DI,265704698,2,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,3.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127851,N,O,2026-06-12,2026-06-11,94507908.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18110006574,C1010C,PZ,CYLINDER 10 TON 10-1/8 STROKE,USD,3.402,551.77,551.77,551.77,OV,DI,265704698,3,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127851,N,O,2026-06-12,2026-06-11,94507908.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18130007446,9500,PZ,"VALVE, PM, MANUAL, 4W 3P, TANDEM CTR",USD,3.402,685.85,685.85,685.85,OV,DI,265704698,1,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127925,N,O,2026-06-12,2026-06-11,94507913.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A19020000248,PE554S-50-220,UN,"""PUMP-E, 3/4W, SLNOID, 220V, 60/50HZ, D""",USD,3.402,5505.84,5505.84,5505.84,OV,DI,265704698,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127851,N,O,2026-06-12,2026-06-11,94507908.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A19020000345,DFTAS000002,UN,"HANDLE, TORQUE WRENCH SIZE 2",USD,3.402,300.72,300.72,300.72,OV,DI,265704698,4,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265131335,N,O,2026-06-30,2026-06-24,3873135.0,PE0000000005,INDUSTRIAL GLOBAL SALES,FILTRACION,A25010000008,RE-090-G-10-B/4,UN,ELEMENTO FILTRANTE RE-090-G-10-B/4,USD,3.41,162.575,650.3,650.3,OV,DI,265704773,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,4.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265128735,N,O,2026-06-18,2026-06-17,11376862.0,PE0000000029,OMEGA ENVIRONMENTAL TECHNOLOGIES,HIDRAULI. COMPONENTE,A25080000198,3782613M2,UN,COMPRESOR DE AIRE ACONDICIONADO (SD7H15),USD,3.382,191.92,191.92,191.92,OV,DI,265704793,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127250,N,O,2026-06-09,2026-06-09,187548.0,PE0000000024,THERMAL TRANSFER PRODUCTS,FILTRACION,A26050000227,EKS1018T,UN,OIL COOLER / 2 PASS / THERMAL / EKS1018T,USD,3.498,910.8,1821.6,1821.6,OV,DI,265704795,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-07-21 00:00:00,2026-07-24 00:00:00,[2026-07-21 00:00:00-2026-07-24 00:00:00],Cat B,0.0
MP,265127924,N,O,2026-06-12,2026-06-11,94507912.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18110006451,P55,PZ,"HAND PUMP, 1-SPD, 0.160 CU IN/STROKE",USD,3.402,388.82,1944.1,1944.1,ST,DI,265704797,3,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,5.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127920,N,O,2026-06-12,2026-06-11,94507909.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A18110006551,TWHCSC030002,PZ,SPX SQUARE DRIVE CAP,USD,3.402,93.9,187.8,187.8,ST,DI,265704797,1,-1,0.0,Sin Devolución,GA,Gasto para linea,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,2.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265127926,N,O,2026-06-12,2026-06-11,94507914.0,PE0000000017,HYDRAULIC TECHNOLOGIES,HERRAMIENTA HIDRAULI,A19020000248,PE554S-50-220,UN,"""PUMP-E, 3/4W, SLNOID, 220V, 60/50HZ, D""",USD,3.402,5505.84,5505.84,5505.84,ST,DI,265704797,2,-1,0.0,Sin Devolución,OV,265001865 (1un) -Cerro verde,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265131326,N,O,2026-06-30,2026-06-22,6721.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A26050000217,R900423722,UN,PRESSURE RELIEF VALVE  DBDS 6 G1X/50,EUR,4.031,189.19,225.23,225.23,OV,DI,265704840,7,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,IT,19.0,3.0,1.0,2026-07-14 00:00:00,2026-07-17 00:00:00,[2026-07-14 00:00:00-2026-07-17 00:00:00],Cat A,0.3684210526315789
MP,265126168,N,O,2026-06-02,2026-05-29,3846355.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110003746,GH781-20,MT,"MANGUERA HIDRAULICA SAE100R16 DIAM. INT.1.1/4"" 172BAR/2500PSI",USD,3.416,35.433,3596.38,3596.38,ST,DI,265704859,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,101.498,2026-07-10 12:00:00,2026-08-02 00:00:00,[2026-07-10 12:00:00-2026-08-02 00:00:00],Cat A,0.7974683544303798
MP,265126168,N,O,2026-06-02,2026-05-29,3846355.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110004005,GH195-16,MT,"MANGUERA HIDRAULICA SAE100R2 ALTA TEMP. DIAM. INT.1"" 175BAR/2550PSI",USD,3.416,30.282,1107.59,1107.59,ST,DI,265704859,1,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,36.576,2026-07-10 12:00:00,2026-08-02 00:00:00,[2026-07-10 12:00:00-2026-08-02 00:00:00],Cat A,0.7974683544303798
MP,265126168,N,O,2026-06-02,2026-05-29,3846355.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110005540,EC210-48,MT,"MANGUERA HIDRAULICA SAE100R2 DIAM. INT.3"" 50BAR/725PSI",USD,3.416,35.72,544.37,544.37,ST,DI,265704859,2,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,15.24,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265129376,N,O,2026-06-23,2026-06-15,586938.0,PEX853778869,LUBRICATION ENGINEERS INC.,LUBRICACION INDUSTRI,A18130005663,10910,BL,SYNFILM GT 32 PL,USD,3.389,196.06,196.06,196.06,OV,DI,265704894,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO,US,19.0,3.0,1.0,2026-07-07 00:00:00,2026-07-10 00:00:00,[2026-07-07 00:00:00-2026-07-10 00:00:00],Cat A,0.7368421052631579
MP,265131334,N,O,2026-06-30,2026-06-24,3873129.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110002353,DG4S4 012C UB60,PZ,ELECTROVALVULA 879237,USD,3.41,436.5228,436.52,436.52,OV,DI,265704912,0,-1,0.0,Sin Devolución,,,,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-07-16 00:00:00,2026-07-19 00:00:00,[2026-07-16 00:00:00-2026-07-19 00:00:00],Cat A,0.2631578947368421
MP,265127779,N,O,2026-06-11,2026-06-04,47168.0,PE0000000026,FAST FILL SYSTEMS,SIST DE LUBRICACION,A18110006939,S150,PZ,HOSE SWIVEL - 1-1/2,USD,3.422,85.2,1278,1278,ST,DI,265704916,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,15.0,2026-07-16 12:00:00,2026-08-08 00:00:00,[2026-07-16 12:00:00-2026-08-08 00:00:00],Cat A,0.6455696202531646
MP,265127253,N,O,2026-06-09,2026-06-04,3851211.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A22020000136,5602-16-16S,PZ,"NIPLE MACHO RAPIDO HID. ISO A CUERPO 1"" A HEMBRA NPT 1""/SELLO BUNA 280BAR/4000PSI",USD,3.422,15.504,620.16,620.16,ST,DI,265704923,3,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,40.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
